Entity1_id	Entity1_name	Entity1_type	Entity2_id	Entity2_name	Entity2_type	Evidence	Association	PK	PD	PMIDs
PA445876	PA445876	Disease	rs2072661	rs2072661	VariantLocation	VariantAnnotation	associated		PD	21606948
PA445876	PA445876	Disease	rs2168631	rs2168631	VariantLocation	VariantAnnotation	associated		PD	22495174
PA445876	PA445876	Disease	rs2229959	rs2229959	VariantLocation	VariantAnnotation	not associated			19290018
PA445876	PA445876	Disease	rs2236196	rs2236196	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	15790597;19290018
PA445876	PA445876	Disease	rs2273504	rs2273504	VariantLocation	VariantAnnotation	not associated			19290018
PA445876	PA445876	Disease	rs2279343	rs2279343	VariantLocation	VariantAnnotation	associated			17015050
PA445876	PA445876	Disease	rs2302764	rs2302764	VariantLocation	VariantAnnotation	associated		PD	21606948
PA445876	PA445876	Disease	rs2717162	rs2717162	VariantLocation	VariantAnnotation	associated			21430647
PA445876	PA445876	Disease	rs28399444	rs28399444	VariantLocation	VIP	associated			
PA445876	PA445876	Disease	rs3211371	rs3211371	VariantLocation	VIP	associated			
PA445876	PA445876	Disease	rs3735273	rs3735273	VariantLocation	VariantAnnotation	associated			15879433
PA445876	PA445876	Disease	rs3743078	rs3743078	VariantLocation	VariantAnnotation	associated			20886544
PA445876	PA445876	Disease	rs3813567	rs3813567	VariantLocation	VariantAnnotation	associated			20886544
PA445876	PA445876	Disease	rs4292956	rs4292956	VariantLocation	VariantAnnotation	associated		PD	21606948
PA445876	PA445876	Disease	rs4680	rs4680	VariantLocation	ClinicalAnnotation	associated		PD	17548664;18192898
PA445876	PA445876	Disease	rs569207	rs569207	VariantLocation	VariantAnnotation	associated			18618000
PA445876	PA445876	Disease	rs578776	rs578776	VariantLocation	VariantAnnotation	associated			18618000;20886544
PA445876	PA445876	Disease	rs6277	rs6277	VariantLocation	VIP	associated			16123753
PA445876	PA445876	Disease	rs637137	rs637137	VariantLocation	VariantAnnotation	associated			20886544
PA445876	PA445876	Disease	rs6702335	rs6702335	VariantLocation	VariantAnnotation	associated		PD	21808284
PA445876	PA445876	Disease	rs680244	rs680244	VariantLocation	VariantAnnotation	associated			18618000;22648373
PA445876	PA445876	Disease	rs684513	rs684513	VariantLocation	VariantAnnotation	associated			20886544
PA445876	PA445876	Disease	rs762551	rs762551	VariantLocation	VariantAnnotation	associated			17370067
PA445876	PA445876	Disease	rs921451	rs921451	VariantLocation	VariantAnnotation	associated			15879433
PA445876	PA445876	Disease	rs9282861	rs9282861	VariantLocation	VariantAnnotation	associated			18854828
PA128	PA128	Gene	PA10026	PA10026	Drug	DosingGuideline,DrugLabel	associated			
PA128	PA128	Gene	PA10035	PA10035	Drug	Pathway	associated			
PA128	PA128	Gene	PA10066	PA10066	Drug	DosingGuideline	associated			
PA128	PA128	Gene	PA10074	PA10074	Drug	VariantAnnotation	associated		PD	18070221
PA128	PA128	Gene	PA10268	PA10268	Drug	DosingGuideline	associated			
PA128	PA128	Gene	PA10804	PA10804	Drug	Pathway	associated			
PA128	PA128	Gene	PA130150436	PA130150436	Drug	VIP	associated			6694182
PA128	PA128	Gene	PA131301952	gefitinib	Drug	DrugLabel,Pathway,VIP	associated			15788367
PA128	PA128	Gene	PA133950441	PA133950441	Drug	Pathway	associated			
PA128	PA128	Gene	PA134687937	PA134687937	Drug	VIP	associated			8062494
PA128	PA128	Gene	PA134688071	PA134688071	Drug	DosingGuideline,DrugLabel,VIP	associated			12485958
PA128	PA128	Gene	PA140222719	PA140222719	Drug	DrugLabel	associated			
PA128	PA128	Gene	PA144614922	PA144614922	Drug	VariantAnnotation	associated		PD	18070221
PA128	PA128	Gene	PA161199368	PA161199368	Drug	DrugLabel	associated			
PA128	PA128	Gene	PA164746757	PA164746757	Drug	DrugLabel,VIP	associated			10583026
PA128	PA128	Gene	PA164754754	PA164754754	Drug	DrugLabel	associated			
PA128	PA128	Gene	PA164769056	PA164769056	Drug	DrugLabel	associated			
PA128	PA128	Gene	PA164776964	PA164776964	Drug	DrugLabel	associated			
PA128	PA128	Gene	PA165108401	PA165108401	Disease	VariantAnnotation	not associated		PD	22990067
PA128	PA128	Gene	PA443355	PA443355	Disease	VariantAnnotation	associated			19357842
PA128	PA128	Gene	PA443560	PA443560	Disease	ClinicalAnnotation,VariantAnnotation	ambiguous	PK	PD	15987423;16361630;17244352;18024866;19809024;20309015;20849243;21830868;21880792;21947681;22623212;23213055
PA128	PA128	Gene	PA443899	PA443899	Disease	ClinicalAnnotation	associated		PD	16958828
PA128	PA128	Gene	PA443937	PA443937	Disease	ClinicalAnnotation	associated		PD	16958828
PA128	PA128	Gene	PA444684	PA444684	Disease	VariantAnnotation	associated			19940985
PA128	PA128	Gene	PA445048	PA445048	Disease	ClinicalAnnotation	associated		PD	16958828
PA128	PA128	Gene	PA445506	PA445506	Disease	VariantAnnotation	associated		PD	22623212
PA128	PA128	Gene	PA446051	PA446051	Disease	ClinicalAnnotation	associated		PD	16958828
PA128	PA128	Gene	PA447207	PA447207	Disease	ClinicalAnnotation	associated		PD	16958828
PA128	PA128	Gene	PA447208	PA447208	Disease	VariantAnnotation	associated			15205367
PA128	PA128	Gene	PA447216	PA447216	Disease	VariantAnnotation	associated		PD	16490169
PA128	PA128	Gene	PA447230	PA447230	Disease	VariantAnnotation	ambiguous		PD	22111602;22354160
PA128	PA128	Gene	PA447268	PA447268	Disease	VariantAnnotation	associated		PD	16490169
PA128	PA128	Gene	PA447278	PA447278	Disease	ClinicalAnnotation,VariantAnnotation	associated		PD	16958828;18070221
PA128	PA128	Gene	PA447321	PA447321	Disease	ClinicalAnnotation,VariantAnnotation	associated		PD	16958828
PA128	PA128	Gene	PA448015	PA448015	Drug	DrugLabel	associated			
PA128	PA128	Gene	PA448385	PA448385	Drug	DosingGuideline,DrugLabel,VIP,VariantAnnotation	associated		PD	15205367;18070221;3956053
PA128	PA128	Gene	PA448500	PA448500	Drug	Pathway	associated			
PA128	PA128	Gene	PA448817	PA448817	Drug	DosingGuideline,DrugLabel,VIP,VariantAnnotation	associated			21599570;7768074
PA128	PA128	Gene	PA448871	PA448871	Drug	Pathway	associated			22336956
PA128	PA128	Gene	PA448960	PA448960	Drug	VIP	associated			11994058
PA128	PA128	Gene	PA448964	PA448964	Drug	VIP	associated			8739822
PA128	PA128	Gene	PA449015	PA449015	Drug	DrugLabel,Pathway,VIP,VariantAnnotation	associated		PD	18070221;21546862;9110356
PA128	PA128	Gene	PA449048	PA449048	Drug	DosingGuideline,DrugLabel,Pathway,VIP,VariantAnnotation	associated		PD	10460069;18070221
PA128	PA128	Gene	PA449053	PA449053	Drug	VariantAnnotation	not associated		PD	22990067
PA128	PA128	Gene	PA449061	PA449061	Drug	DosingGuideline,DrugLabel,VIP	associated			7640149
PA128	PA128	Gene	PA449088	PA449088	Drug	DosingGuideline,DrugLabel,Pathway,VIP,VariantAnnotation	associated			16819548;1782973;19357842;19512957;19940985
PA128	PA128	Gene	PA449233	PA449233	Drug	DrugLabel,Pathway,VIP	associated			3533565
PA128	PA128	Gene	PA449273	PA449273	Drug	DrugLabel,VIP,VariantAnnotation	associated			12152006;20881950
PA128	PA128	Gene	PA449409	PA449409	Drug	DosingGuideline,DrugLabel,VIP,VariantAnnotation	associated		PD	12360109;18070221
PA128	PA128	Gene	PA449646	PA449646	Drug	DosingGuideline,VIP	associated			2498026
PA128	PA128	Gene	PA449673	PA449673	Drug	DrugLabel,Pathway,VIP,VariantAnnotation	associated		PD	18070221;8941024
PA128	PA128	Gene	PA449688	PA449688	Drug	Pathway	associated			
PA128	PA128	Gene	PA449690	PA449690	Drug	DrugLabel,VIP,VariantAnnotation	associated		PD	18070221;8823236
PA128	PA128	Gene	PA449726	PA449726	Drug	DrugLabel	associated			
PA128	PA128	Gene	PA449841	PA449841	Drug	DosingGuideline,VIP	associated			1867960
PA128	PA128	Gene	PA449969	PA449969	Drug	DosingGuideline,DrugLabel,Pathway,VIP,VariantAnnotation	associated		PD	18070221;3533565
PA128	PA128	Gene	PA450272	PA450272	Drug	Pathway	associated			
PA128	PA128	Gene	PA450322	PA450322	Drug	VIP,VariantAnnotation	associated		PD	18070221;8018460
PA128	PA128	Gene	PA450480	PA450480	Drug	ClinicalAnnotation,DosingGuideline,DrugLabel,VIP,VariantAnnotation	associated	PK	PD	19037197;7138751
PA128	PA128	Gene	PA450488	PA450488	Drug	VIP	associated			1958440
PA128	PA128	Gene	PA450522	PA450522	Drug	DosingGuideline	associated			
PA128	PA128	Gene	PA450530	PA450530	Drug	DrugLabel	associated			
PA128	PA128	Gene	PA450550	PA450550	Drug	Pathway,VIP	associated			19512957;8351162
PA128	PA128	Gene	PA450616	PA450616	Drug	Pathway,VariantAnnotation	ambiguous		PD	22111602;22354160
PA128	PA128	Gene	PA450657	PA450657	Drug	DosingGuideline,DrugLabel,VIP,VariantAnnotation	associated		PD	18070221;9585799;9797795
PA128	PA128	Gene	PA450688	PA450688	Drug	DosingGuideline,DrugLabel	associated			
PA128	PA128	Gene	PA450741	PA450741	Drug	DosingGuideline	associated			
PA128	PA128	Gene	PA450801	PA450801	Drug	DosingGuideline,DrugLabel,VIP,VariantAnnotation	associated		PD	1531950;18070221
PA128	PA128	Gene	PA450882	PA450882	Drug	DrugLabel,VIP	associated			2743709
PA128	PA128	Gene	PA450965	PA450965	Drug	DrugLabel	associated			
PA128	PA128	Gene	PA451131	PA451131	Drug	DosingGuideline,DrugLabel,VIP	associated			2713973
PA128	PA128	Gene	PA451145	PA451145	Drug	DrugLabel	associated			
PA128	PA128	Gene	PA451168	PA451168	Drug	DrugLabel	associated			
PA128	PA128	Gene	PA451209	PA451209	Drug	DrugLabel	associated			
PA128	PA128	Gene	PA451221	PA451221	Drug	VariantAnnotation	not associated		PD	21880792
PA128	PA128	Gene	PA451257	PA451257	Drug	DosingGuideline,DrugLabel,VIP	associated			11985287
PA128	PA128	Gene	PA451333	PA451333	Drug	VariantAnnotation	associated		PD	18070221
PA128	PA128	Gene	PA451363	PA451363	Drug	Pathway	associated			
PA128	PA128	Gene	PA451581	PA451581	Drug	ClinicalAnnotation,DosingGuideline,Pathway,VIP,VariantAnnotation	ambiguous	PK	PD	14652237;15987423;16361630;17244352;18024866;19809024;20124171;20309015;20849243;21830868;21880792;21947681;22623212;23213055
PA128	PA128	Gene	PA451614	PA451614	Drug	DrugLabel	associated			
PA128	PA128	Gene	PA451666	PA451666	Drug	DrugLabel,VIP	associated			2007317
PA128	PA128	Gene	PA451690	PA451690	Drug	DrugLabel,VIP	associated			2859048
PA128	PA128	Gene	PA451735	PA451735	Drug	DosingGuideline,DrugLabel,Pathway,VIP	associated			8988065
PA128	PA128	Gene	PA451791	PA451791	Drug	DrugLabel	associated			
PA128	PA128	Gene	PA451866	PA451866	Drug	ClinicalAnnotation,DosingGuideline,DrugLabel,VariantAnnotation	associated		PD	16958828
PA128	PA128	Gene	PA451946	PA451946	Drug	VIP	associated			15289791
PA128	PA128	Gene	PA452233	PA452233	Drug	VariantAnnotation	associated		PD	16490169;18346175
PA128	PA128	Gene	PA452610	PA452610	Drug	VIP	associated			2211621
PA128	PA128	Gene	PA452616	PA452616	Drug	VIP	associated			11823760
PA128	PA128	Gene	PA452629	PA452629	Drug	DosingGuideline,VIP	associated			1927573
PA121	PA121	Gene	PA131285527	PA131285527	Drug	VariantAnnotation	not associated		PD	21326246
PA121	PA121	Gene	PA134521193	PA134521193	Drug	ClinicalAnnotation,VIP,VariantAnnotation	associated	PK		10544257;10923861;11038160;11278503;11394901;11779172;12325023;12844137;14583682;15900015;15993850;16041240;21521021;2322567;2334398;9409631;9827545
PA121	PA121	Gene	PA165111696	PA165111696	Drug	Pathway,VIP	associated			10583023
PA121	PA121	Gene	PA165111697	PA165111697	Drug	Pathway,VIP	associated			12920490;18064444;18979093;19926036
PA121	PA121	Gene	PA165958321	PA165958321	Drug	VIP	associated			10087035;8627557
PA121	PA121	Gene	PA443560	PA443560	Disease	VariantAnnotation	associated			21975350
PA121	PA121	Gene	PA443622	PA443622	Disease	VariantAnnotation	associated			18212800
PA121	PA121	Gene	PA443899	PA443899	Disease	VariantAnnotation	not associated		PD	21326246
PA121	PA121	Gene	PA444065	PA444065	Disease	VariantAnnotation	associated			20089352
PA121	PA121	Gene	PA445062	PA445062	Disease	VariantAnnotation	ambiguous		PD	18380793;19921195
PA121	PA121	Gene	PA445113	PA445113	Disease	VariantAnnotation	not associated		PD	21326246
PA121	PA121	Gene	PA445742	PA445742	Disease	VariantAnnotation	associated		PD	12042667;19604090
PA121	PA121	Gene	PA446213	PA446213	Disease	VariantAnnotation	ambiguous			19371316;19659438;19779319;20860463
PA121	PA121	Gene	PA447230	PA447230	Disease	ClinicalAnnotation,VariantAnnotation	ambiguous	PK	PD	19238117;19371316;19779319;20860463;22354160
PA121	PA121	Gene	PA448710	PA448710	Drug	VIP,VariantAnnotation	associated			15980104;20155256
PA121	PA121	Gene	PA449165	PA449165	Drug	Pathway	associated			
PA121	PA121	Gene	PA449256	PA449256	Drug	VariantAnnotation	not associated	PK		22271297
PA121	PA121	Gene	PA449383	PA449383	Drug	VariantAnnotation	associated		PD	19604090
PA121	PA121	Gene	PA449441	PA449441	Drug	ClinicalAnnotation,VIP,VariantAnnotation	ambiguous	PK		19225447;19238117;19371316;19659438;19779319;20860463
PA121	PA121	Gene	PA449964	PA449964	Drug	Pathway	associated			
PA121	PA121	Gene	PA450196	PA450196	Drug	VIP,VariantAnnotation	associated			19845430;21494765;21975350
PA121	PA121	Gene	PA450616	PA450616	Drug	VariantAnnotation	not associated		PD	22354160
PA121	PA121	Gene	PA450626	PA450626	Drug	ClinicalAnnotation,Pathway,VIP,VariantAnnotation	ambiguous	PK	PD	11394901;11779172;12445030;12844137;15900015;15940289;15993850;16402128;16952495;17267622;17522595;18216723;18360915;21521021
PA121	PA121	Gene	PA450962	PA450962	Drug	VIP,VariantAnnotation	associated			18698229
PA121	PA121	Gene	PA451846	PA451846	Drug	Pathway,VIP,VariantAnnotation	associated			20089352
PA121	PA121	Gene	PA451906	PA451906	Drug	VariantAnnotation	not associated		PD	22248286
PA121	PA121	Gene	PA451954	PA451954	Drug	Pathway	associated			22960662
PA121	PA121	Gene	PA452620	PA452620	Drug	Pathway,VIP,VariantAnnotation	ambiguous		PD	12042667;15900015;18212800;18380793;19604090;19921195;20596643;20601926;21326246;21364592;21521021
PA25302	PA25302	Gene	PA446863	PA446863	Disease	VariantAnnotation	associated		PD	21159314
PA25302	PA25302	Gene	PA451241	PA451241	Drug	VariantAnnotation	associated		PD	21159314
PA25302	PA25302	Gene	PA451879	PA451879	Drug	Pathway	associated			
PA25302	PA25302	Gene	PA451999	PA451999	Drug	VariantAnnotation	associated		PD	21159314
PA452640	PA452640	Drug	PA139	PA139	Gene	VIP	associated			
PA452640	PA452640	Drug	PA80	PA80	Gene	VariantAnnotation	associated		PD	12522467
PA452640	PA452640	Drug	rs1799722	rs1799722	VariantLocation	VariantAnnotation	associated		PD	12522467
PA452640	PA452640	Drug	rs1799752	rs1799752	VariantLocation	VIP	associated			
PA449710	PA449710	Drug	PA139	PA139	Gene	VIP	associated			
PA449710	PA449710	Drug	rs1799752	rs1799752	VariantLocation	VIP	associated			
PA448388	PA448388	Drug	PA130	PA130	Gene	VIP,VariantAnnotation	associated		PD	19907160
PA448388	PA448388	Drug	PA131	PA131	Gene	VIP	associated			
PA448388	PA448388	Drug	PA256	PA256	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	18212314
PA448388	PA448388	Drug	PA26551	PA26551	Gene	VariantAnnotation	associated		PD	18212314
PA448388	PA448388	Drug	PA27114	PA27114	Gene	VariantAnnotation	associated		PD	19907160
PA448388	PA448388	Drug	PA34897	PA34897	Gene	VariantAnnotation	associated		PD	22664477
PA448388	PA448388	Drug	rs1799752	rs1799752	VariantLocation	VIP	associated			
PA448388	PA448388	Drug	rs2246709	rs2246709	VariantLocation	VariantAnnotation	associated		PD	19907160
PA448388	PA448388	Drug	rs5065	rs5065	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	18212314
PA448388	PA448388	Drug	rs776746	rs776746	VariantLocation	VIP	associated			
PA448388	PA448388	Drug	rs877087	rs877087	VariantLocation	VariantAnnotation	associated		PD	22664477
PA445846	PA445846	Disease	PA134897613	PA134897613	Gene	VariantAnnotation	associated			21980041
PA445846	PA445846	Disease	PA143	PA143	Gene	VariantAnnotation	associated		PD	21747412
PA445846	PA445846	Disease	PA145	PA145	Gene	VariantAnnotation	associated		PD	19473056
PA445846	PA445846	Disease	PA245	PA245	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	16463153;17488658;22143415
PA445846	PA445846	Disease	PA26551	PA26551	Gene	VariantAnnotation	associated		PD	17488658
PA445846	PA445846	Disease	PA29024	PA29024	Gene	VariantAnnotation	associated		PD	19786980
PA445846	PA445846	Disease	PA359	PA359	Gene	VariantAnnotation	associated			21980041
PA445846	PA445846	Disease	PA376	PA376	Gene	VariantAnnotation	associated		PD	21606946
PA445846	PA445846	Disease	PA397	PA397	Gene	VariantAnnotation	associated		PD	19515727
PA445846	PA445846	Disease	PA432	PA432	Gene	VariantAnnotation	associated		PD	16999998
PA445846	PA445846	Disease	rs11545078	rs11545078	VariantLocation	VariantAnnotation	associated		PD	16999998
PA445846	PA445846	Disease	rs1799735	rs1799735	VariantLocation	VariantAnnotation	associated		PD	19786980
PA445846	PA445846	Disease	rs1801133	rs1801133	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	16463153;17488658;22143415
PA445846	PA445846	Disease	rs2274407	rs2274407	VariantLocation	VariantAnnotation	associated		PD	19515727
PA445846	PA445846	Disease	rs34489327	rs34489327	VariantLocation	VariantAnnotation	associated			21980041
PA445846	PA445846	Disease	rs3918290	rs3918290	VariantLocation	VariantAnnotation	associated		PD	19473056
PA445846	PA445846	Disease	rs70991108	rs70991108	VariantLocation	VariantAnnotation	associated		PD	21747412
PA445846	PA445846	Disease	rs9895420	rs9895420	VariantLocation	VariantAnnotation	associated		PD	21606946
PA27664	PA27664	Gene	PA10040	PA10040	Drug	ClinicalAnnotation,Pathway,VariantAnnotation	associated		PD	16788380;18349392;21673069
PA27664	PA27664	Gene	PA162373091	PA162373091	Drug	Pathway	associated			
PA27664	PA27664	Gene	PA445503	PA445503	Disease	ClinicalAnnotation,VariantAnnotation	associated		PD	16788380;18349392;21673069
PA27664	PA27664	Gene	PA446108	PA446108	Disease	ClinicalAnnotation,VariantAnnotation	associated		PD	16788380;18349392;21673069
PA446975	PA446975	Disease	PA116	PA116	Gene	VariantAnnotation	associated		PD	22868256
PA446975	PA446975	Disease	PA125	PA125	Gene	ClinicalAnnotation	associated		PD	20212519
PA446975	PA446975	Disease	PA244	PA244	Gene	VariantAnnotation	associated		PD	22868256
PA446975	PA446975	Disease	PA24633	PA24633	Gene	VariantAnnotation	not associated		PD	22868256
PA446975	PA446975	Disease	PA267	PA267	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	16950614
PA446975	PA446975	Disease	PA29028	PA29028	Gene	VariantAnnotation	ambiguous		PD	17401013;20530282;22868256
PA446975	PA446975	Disease	rs1045642	rs1045642	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	16950614
PA446975	PA446975	Disease	rs1138272	rs1138272	VariantLocation	VariantAnnotation	not associated		PD	22868256
PA446975	PA446975	Disease	rs11572080	rs11572080	VariantLocation	ClinicalAnnotation	associated		PD	20212519
PA446975	PA446975	Disease	rs1695	rs1695	VariantLocation	VariantAnnotation	associated		PD	17401013;20530282
PA446975	PA446975	Disease	rs1885301	rs1885301	VariantLocation	VariantAnnotation	associated		PD	22868256
PA446975	PA446975	Disease	rs2074087	rs2074087	VariantLocation	VariantAnnotation	associated		PD	22868256
PA446975	PA446975	Disease	rs34116584	rs34116584	VariantLocation	VariantAnnotation	not associated		PD	22868256
PA446975	PA446975	Disease	rs3740066	rs3740066	VariantLocation	VariantAnnotation	associated		PD	22868256
PA446975	PA446975	Disease	rs4426527	rs4426527	VariantLocation	VariantAnnotation	not associated		PD	22868256
PA446975	PA446975	Disease	rs717620	rs717620	VariantLocation	VariantAnnotation	associated		PD	22868256
PA448785	PA448785	Drug	HLA-A *31:01:02	HLA-A *31:01:02	Haplotype	VariantAnnotation	associated		PD	23132554
PA448785	PA448785	Drug	HLA-B *15:02:01	HLA-B *15:02:01	Haplotype	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	15057820;16415921;16538176;18637831;23132554
